,All Test Data,All Test Data,All Test Data,First 24 Hours,First 24 Hours,First 24 Hours
,LightGBM,Forecast,Skill_vs_Forecast,LightGBM,Forecast,Skill_vs_Forecast
MSE,177.1181131719157,152.63944102661597,,50.62752844150376,11082.958333333334,
RMSE,13.308572920186284,12.3547335473743,,7.1153024139177505,105.27563029178849,
MAE,11.084890172057948,9.194201520912546,,5.836715082073844,84.29166666666667,
MAPE,18.774599141739813,16.093651146827806,,8.778349050877104,1.301437351845903,
sMAPE,18.61997554661258,17.30979278569652,,9.31293290908108,1.3058346559289085,
R2,-0.15783865936203,0.00218084644744454,,0.06182927417258954,0.9920267783713845,
RMSE Skill,,,-0.0772043661770998,,,-0.14277406494088973
