,All Test Data,All Test Data,All Test Data
,LightGBM 24h Mean,LightGBM 24h Median,Forecast
MSE,396752.05633890483,457036.79452872893,46701.180727186314
RMSE,629.8825734523101,676.0449648719595,216.10455970938307
MAE,387.40507197636055,387.3432701833037,130.1430133079848
MAPE,231.72340315380762,205.84866935743403,54.60054741818829
sMAPE,64.10756412370321,54.43092800922512,36.96367221355384
R2,0.8530228281656042,0.8306902902937683,0.9826995037456199
RMSE Skill (vs Forecast),-1.9147120926063512,-2.1283234642577797,0.0
