,All Test Data,All Test Data,All Test Data,First 24 Hours,First 24 Hours,First 24 Hours
,LightGBM,Forecast,Skill_vs_Forecast,LightGBM,Forecast,Skill_vs_Forecast
MSE,432170.3565305448,46701.180727186314,,21804.292815821052,37737.916666666664,
RMSE,657.3966508361179,216.10455970938307,,147.66276719546147,194.26249423567756,
MAE,406.3857943567644,130.1430133079848,,104.35941510708084,118.08333333333333,
MAPE,258.41133796102713,54.60054741818829,,73.89872865798047,41.70270005708147,
sMAPE,62.95965555715378,36.96367221355384,,43.55394998888613,55.901481930073615,
R2,0.839902085600625,0.9826995037456199,,0.981085992410404,0.9672644626322865,
RMSE Skill,,,-2.0420304491500945,,,0.23988020551039413
