,All Test Data,All Test Data,All Test Data
,LightGBM 24h Mean,LightGBM 24h Median,Forecast
MSE,306762.7669513165,309803.59151427844,46701.180727186314
RMSE,553.8616857585624,556.6000283096278,216.10455970938307
MAE,281.21415477858915,282.8357407969195,130.1430133079848
MAPE,143.33688324142844,145.22627558613252,54.60054741818829
sMAPE,48.2232312678892,48.43978383984715,36.96367221355384
R2,0.8863594449222336,0.8852329686074469,0.9826995037456199
RMSE Skill (vs Forecast),-1.5629338247346305,-1.575605202676622,0.0
