,All Test Data,All Test Data,First 24 Hours,First 24 Hours
,ARIMAX,Forecast,ARIMAX,Forecast
MSE,9394344.966051528,159719.97421577945,796749.2259528683,53147.833333333336
RMSE,3065.019570255878,399.64981448235335,892.6081032305658,230.5381385656901
MAE,2402.5869040398875,279.3287072243346,697.1973571361177,195.58333333333334
MAPE,8.577644215253088,0.9588084850843953,2.4525921903004124,0.6956109277148393
R2,0.5652949718631233,0.9926092690723626,0.9313463255144814,0.9954203983757706
