,All Test Data,All Test Data,First 24 Hours,First 24 Hours
,ARIMAX,Forecast,ARIMAX,Forecast
MSE,44649924.91162613,46701.180727186314,55142.538832561666,37737.916666666664
RMSE,6682.059930262983,216.10455970938307,234.8244851640511,194.26249423567756
MAE,5879.329508256001,130.1430133079848,205.94698542028118,118.08333333333333
MAPE,13557.66647750858,54.60054741818829,272.66487342473005,41.70270005708147
R2,-15.54060661130702,0.9826995037456199,0.9521669238806085,0.9672644626322865
