,All Test Data,All Test Data,First 24 Hours,First 24 Hours
,ARIMAX,Forecast,ARIMAX,Forecast
MSE,8945927.711437974,159719.97421577945,721897.1871026334,53147.833333333336
RMSE,2990.974374921653,399.64981448235335,849.6453301835028,230.5381385656901
MAE,2343.263556513531,279.3287072243346,691.9851425376352,195.58333333333334
MAPE,8.27366765463563,0.9588084850843953,2.4142377251388254,0.6956109277148393
R2,0.5860446075203474,0.9926092690723626,0.9377961184259909,0.9954203983757706
