,All Test Data,All Test Data,First 24 Hours,First 24 Hours
,ARIMAX,Forecast,ARIMAX,Forecast
MSE,197395546.6561347,159719.97421577945,632035.3797643157,53147.833333333336
RMSE,14049.752547861286,399.64981448235335,795.0065281268548,230.5381385656901
MAE,10986.51828347442,279.3287072243346,611.414160063061,195.58333333333334
MAPE,39.06093531859923,0.9588084850843953,2.0939804709928964,0.6956109277148393
R2,-8.134094710524018,0.9926092690723626,0.9455392615238797,0.9954203983757706
