,All Test Data,All Test Data,First 24 Hours,First 24 Hours
,ARIMAX,Forecast,ARIMAX,Forecast
MSE,200.04387997560752,152.63944102661597,13.969964571742224,38.76733749999999
RMSE,14.143686930062032,12.3547335473743,3.7376415788224295,6.226342224773706
MAE,12.246675687739955,9.194201520912546,3.250777243013339,6.158749999999999
MAPE,19.823862881757883,16.093651146827806,5.1323259238963415,9.876764107075193
R2,-0.307706669050392,0.00218084644744454,0.7411247950371933,0.28160859752823275
